,name,raw_wp_url,pdf_url,number_pages,number_images,number_characters,number_equations
759,compound_usd_coin,https://whitepaper.io/document/0/compound-usd-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=compound-usd-coin,8,0,20871,6
760,bizzcoin,https://whitepaper.io/document/0/bizzcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bizzcoin,17,17,0,0
761,crypto_holding_frank_token,https://whitepaper.io/document/0/crypto-holding-frank-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=crypto-holding-frank-token,7,4,5375,0
762,compound_0x,https://whitepaper.io/document/0/compound-0x-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=compound-0x,8,0,20871,6
763,itam_games,https://whitepaper.io/document/0/itam-games-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=itam-games,36,22,59442,0
764,casinocoin,https://whitepaper.io/document/270/casinocoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Bk-RFj8bm,13,28,9339,0
765,ultralpha,https://whitepaper.io/document/0/ultralpha-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ultralpha,14,0,26798,0
766,codex,https://whitepaper.io/document/0/codex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=codex,22,88,11514,4
767,medicalveda,https://whitepaper.io/document/0/medicalveda-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=medicalveda,55,42,91860,3
768,bincentive,https://whitepaper.io/document/0/bincentive-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bincentive,39,13,57853,1
769,tilwiki,https://whitepaper.io/document/0/tilwiki-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tilwiki,22,2,44518,0
770,idk,https://whitepaper.io/document/0/idk-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=idk,7,0,7146,0
771,skillchain,https://whitepaper.io/document/0/skillchain-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=skillchain,71,15,114675,2
772,varc,https://whitepaper.io/document/0/varc-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=varc,30,6,43746,0
773,blocknotex,https://whitepaper.io/document/0/blocknotex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=blocknotex,42,25,35296,3
774,jinbi_token,https://whitepaper.io/document/0/jinbi-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=jinbi-token,18,32,37248,8
775,cnns,https://whitepaper.io/document/0/cnns-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cnns,49,0,76092,0
776,naga,https://whitepaper.io/document/192/naga-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hy2f6W7ZQ,77,72,125976,8
777,defire,https://whitepaper.io/document/0/defire-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=defire,8,0,18254,18
778,copiosa_coin,https://whitepaper.io/document/0/copiosa-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=copiosa-coin,17,0,52188,14
779,space_token,https://whitepaper.io/document/0/space-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=space-token,13,23,12977,3
780,camp,https://whitepaper.io/document/0/camp-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=camp,81,281,101480,5
781,gold_secured_currency,https://whitepaper.io/document/0/gold-secured-currency-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=gold-secured-currency,6,4,12241,0
782,niifi,https://whitepaper.io/document/0/niifi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=niifi,12,9,160227,0
783,life,https://whitepaper.io/document/328/life-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1r_1IJMm,18,51,29778,0
784,metis,https://whitepaper.io/document/0/metis-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=metis,21,44,33724,0
785,aurix,https://whitepaper.io/document/0/aurix-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=aurix,50,36,31551,0
786,privateum_initiative,https://whitepaper.io/document/0/privateum-initiative-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=privateum-initiative,18,47,30563,0
787,vkenaf,https://whitepaper.io/document/0/vkenaf-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=vkenaf,47,259,50853,7
788,moss_carbon_credit,https://whitepaper.io/document/0/moss-carbon-credit-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=moss-carbon-credit,91,8,79206,6
789,wallstreetbets_dapp,https://whitepaper.io/document/0/wallstreetbets-dapp-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=wallstreetbets-dapp,7,8,12291,0
790,moonlight_token,https://whitepaper.io/document/0/moonlight-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=moonlight-token,17,40,10932,0
791,tbtc,https://whitepaper.io/document/691/tbtc-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJKy8tGN_,65,0,129076,28
792,dexfin,https://whitepaper.io/document/0/dexfin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dexfin,13,18,43040,0
793,ammyi_coin,https://whitepaper.io/document/0/ammyi-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ammyi-coin,50,22,80375,60
794,cryptoxpress,https://whitepaper.io/document/0/cryptoxpress-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cryptoxpress,42,172,31893,0
795,impulseven,https://whitepaper.io/document/0/impulseven-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=impulseven,28,12,29456,0
796,kyrrex,https://whitepaper.io/document/0/kyrrex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kyrrex,27,12,46673,1
797,noshit,https://whitepaper.io/document/0/noshit-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=noshit,18,0,4273,0
798,dfund,https://whitepaper.io/document/0/dfund-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dfund,15,32,11283,0
799,beldex,https://whitepaper.io/document/518/beldex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJwLbdJbL,30,30,41917,0
800,moontrustbsc,https://whitepaper.io/document/0/moontrustbsc-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=moontrustbsc,8,6,5978,0
801,ricnatum,https://whitepaper.io/document/0/ricnatum-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ricnatum,6,0,20231,0
802,ctomorrow_platform,https://whitepaper.io/document/0/ctomorrow-platform-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ctomorrow-platform,49,49,66675,10
803,kingdefi,https://whitepaper.io/document/0/kingdefi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kingdefi,14,13,12732,8
804,origyn_foundation,https://whitepaper.io/document/0/origyn-foundation-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=origyn-foundation,6,13,7781,11
805,colizeum,https://whitepaper.io/document/0/colizeum-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=colizeum,15,0,51557,0
806,pornverse,https://whitepaper.io/document/0/pornverse-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=pornverse,26,1,28747,0
807,time_raiders,https://whitepaper.io/document/0/time-raiders-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=time-raiders,23,0,36885,0
808,ioten,https://whitepaper.io/document/0/ioten-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ioten,36,40,90115,1
809,sakaryaspor_token,https://whitepaper.io/document/0/sakaryaspor-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=sakaryaspor-token,21,42,19758,0
810,baby_shiba_inu,https://whitepaper.io/document/0/baby-shiba-inu-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=baby-shiba-inu,9,100,7707,0
811,nftyplay,https://whitepaper.io/document/0/nftyplay-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=nftyplay,8,8,0,0
812,colony_network_token,https://whitepaper.io/document/0/colony-network-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=colony-network-token,57,0,162342,31
813,eagle_token,https://whitepaper.io/document/0/eagle-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=eagle-token,12,30,16594,0
814,artex,https://whitepaper.io/document/0/artex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=artex,23,41,37244,0
815,ten_wallet,https://whitepaper.io/document/0/ten-wallet-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ten-wallet,9,12,20561,0
816,quincoin,https://whitepaper.io/document/0/quincoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=quincoin,33,55,53323,0
817,ix_swap,https://whitepaper.io/document/0/ix-swap-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ix-swap,16,0,13917,0
818,ijascoin,https://whitepaper.io/document/0/ijascoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ijascoin,32,24,74944,0
819,tokenbank,https://whitepaper.io/document/0/tokenbank-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tokenbank,9,0,22328,0
820,overmoon,https://whitepaper.io/document/0/overmoon-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=overmoon,14,7,9265,4
821,community_doge_coin,https://whitepaper.io/document/0/community-doge-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=community-doge-coin,16,6,9013,0
822,safuyield_protocol,https://whitepaper.io/document/0/safuyield-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=safuyield-protocol,5,1,2992,3
823,antalyaspor_token,https://whitepaper.io/document/0/antalyaspor-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=antalyaspor-token,21,40,19161,0
824,artm,https://whitepaper.io/document/0/artm-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=artm,18,6,24007,0
825,ethera,https://whitepaper.io/document/0/ethera-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ethera,13,14,0,0
826,dragonbite,https://whitepaper.io/document/0/dragonbite-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dragonbite,61,138,64918,2
827,aerovek_aviation,https://whitepaper.io/document/0/aerovek-aviation-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=aerovek-aviation,24,28,21809,0
828,blueark,https://whitepaper.io/document/0/blueark-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=blueark,51,58,171918,2
829,holoride,https://whitepaper.io/document/0/holoride-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=holoride,29,40,37487,1
830,mainston,https://whitepaper.io/document/0/mainston-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=mainston,12,13,25621,0
831,empire_token,https://whitepaper.io/document/0/empire-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=empire-token,27,20,28485,0
832,neopin,https://whitepaper.io/document/0/neopin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=neopin,19,0,36636,2
833,azit,https://whitepaper.io/document/0/azit-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=azit,21,1,28781,0
834,doken,https://whitepaper.io/document/0/doken-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=doken,12,16,1224,0
835,kittycake,https://whitepaper.io/document/0/kittycake-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kittycake,18,29,9127,0
836,burningmoon,https://whitepaper.io/document/0/burningmoon-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=burningmoon,14,146,29840,2
837,rhousdt,https://whitepaper.io/document/0/rhousdt-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=rhousdt,12,40,14485,1
838,nesten,https://whitepaper.io/document/0/nesten-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=nesten,41,51,71684,0
839,predictcoin,https://whitepaper.io/document/0/predictcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=predictcoin,10,12,17810,0
840,storx_network,https://whitepaper.io/document/0/storx-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=storx-network,22,184,28704,0
841,promise,https://whitepaper.io/document/0/promise-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=promise,24,29,9314,0
842,nunu_spirits,https://whitepaper.io/document/0/nunu-spirits-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=nunu-spirits,31,57,24986,0
843,lasereyes,https://whitepaper.io/document/0/lasereyes-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=lasereyes,29,8,37993,6
844,rolaz_gold,https://whitepaper.io/document/0/rolaz-gold-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=rolaz-gold,20,4,17852,1
845,identity,https://whitepaper.io/document/0/identity-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=identity,17,29,8476,0
846,shibaverse,https://whitepaper.io/document/0/shibaverse-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=shibaverse,47,37,49296,0
847,voovoo,https://whitepaper.io/document/0/voovoo-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=voovoo,31,47,32449,0
848,parex,https://whitepaper.io/document/0/parex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=parex,23,21,16614,0
849,jk_coin,https://whitepaper.io/document/0/jk-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=jk-coin,23,0,21354,0
850,halo_network,https://whitepaper.io/document/0/halo-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=halo-network,30,30,0,0
851,genshiro,https://whitepaper.io/document/0/genshiro-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=genshiro,5,5,5305,1
852,green_climate_world,https://whitepaper.io/document/0/green-climate-world-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=green-climate-world,14,5,16455,0
853,forbitspace,https://whitepaper.io/document/0/forbitspace-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=forbitspace,1,0,30355,0
854,metawear,https://whitepaper.io/document/0/metawear-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=metawear,14,17,25948,1
855,minibtc,https://whitepaper.io/document/0/minibtc-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=minibtc,6,3,2864,0
856,move_network,https://whitepaper.io/document/0/move-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=move-network,16,16,14759,0
857,adax,https://whitepaper.io/document/0/adax-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=adax,13,2,11102,0
858,traders_coin,https://whitepaper.io/document/0/traders-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=traders-coin,10,39,9528,0
859,999,https://whitepaper.io/document/515/999-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1639Uk-I,5,10,8597,3
860,seascape_crowns,https://whitepaper.io/document/0/seascape-crowns-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=seascape-crowns,21,15,16708,0
861,uno_re,https://whitepaper.io/document/0/uno-re-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=uno-re,20,0,16145,0
862,zeedex,https://whitepaper.io/document/697/zeedex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BkpcPQkH_,20,20,0,0
863,toko_token,https://whitepaper.io/document/0/toko-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=toko-token,54,285,54913,3
864,roonex,https://whitepaper.io/document/704/roonex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJBelFJSO,37,226,48786,0
865,steth_lido,https://whitepaper.io/document/727/steth-lido-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HygmjB1ASu,6,0,19546,0
866,jpy_coin_v1,https://whitepaper.io/document/0/jpy-coin-v1-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=jpy-coin-v1,17,2,23266,0
867,nominex,https://whitepaper.io/document/0/nominex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=nominex,33,6,46561,23
868,ara_blocks,https://whitepaper.io/document/0/ara-blocks-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ara-blocks,26,1,55034,80
869,flash,https://whitepaper.io/document/333/flash-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S17wdLkMX,41,41,72877,6
870,proswap,https://whitepaper.io/document/0/proswap-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=proswap,31,31,39064,0
871,libra_1,https://whitepaper.io/document/476/libra-1-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkuVnXU1H,29,0,100155,15
872,massgrid,https://whitepaper.io/document/455/massgrid-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1lnQeCC4,1,1,11888,8
873,vitae,https://whitepaper.io/document/462/vitae-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1gs0gAAN,13,4,17065,0
874,corgidoge,https://whitepaper.io/document/0/corgidoge-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=corgidoge,22,11,19871,0
875,terraclassicusd,https://whitepaper.io/document/0/terraclassicusd-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=terraclassicusd,16,1,30872,9
876,cloudcoin,https://whitepaper.io/document/0/cloudcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cloudcoin,12,2,30500,1
877,befaster_holder_token,https://whitepaper.io/document/0/befaster-holder-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=befaster-holder-token,51,106,4423,0
878,my_crypto_play,https://whitepaper.io/document/690/my-crypto-play-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rygVEYMVd,13,5,3936,0
879,supreme_finance,https://whitepaper.io/document/0/supreme-finance-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=supreme-finance,37,155,33459,0
880,skey_network,https://whitepaper.io/document/0/skey-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=skey-network,40,26,89908,30
881,dropil,https://whitepaper.io/document/78/dropil-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ryggiNZlm,15,28,22918,0
882,finance.vote,https://whitepaper.io/document/0/finance.vote-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=finance.vote,53,18,70379,10
883,ferret_token,https://whitepaper.io/document/763/ferret-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJEGsIuh_,12,0,283,0
884,dmex_(decentralized_mining_exchange),https://whitepaper.io/document/0/dmex-(decentralized-mining-exchange)-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dmex-(decentralized-mining-exchange),34,34,0,0
885,grexie,https://whitepaper.io/document/767/grexie-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HyQP-l2Lt,17,17,13006,3
886,idavoll_dao,https://whitepaper.io/document/0/idavoll-dao-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=idavoll-dao,15,5,21370,0
887,like2like,https://whitepaper.io/document/764/like2like-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ByoUa8_hO,37,37,31320,7
888,viptocoin,https://whitepaper.io/document/766/viptocoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1w26nLIK,18,27,23258,0
889,microtuber,https://whitepaper.io/document/0/microtuber-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=microtuber,24,50,27656,1
890,evai,https://whitepaper.io/document/0/evai-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=evai,27,19,52385,10
891,safegem,https://whitepaper.io/document/0/safegem-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=safegem,6,1,8042,0
892,kilt_protocol,https://whitepaper.io/document/0/kilt-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kilt-protocol,9,7,17566,0
893,archethic,https://whitepaper.io/document/0/archethic-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=archethic,12,0,49615,4
894,electra,https://whitepaper.io/document/155/electra-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hk_dQGWZm,34,2,38005,11
895,storiqa,https://whitepaper.io/document/117/storiqa-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H1QuUIBgX,41,54,55536,0
896,truebit,https://whitepaper.io/document/0/truebit-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=truebit,50,0,112550,21
897,ugchain,https://whitepaper.io/document/290/ugchain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJuAdwvW7,21,8,37745,0
898,zebi,https://whitepaper.io/document/182/zebi-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hy-MmYfZQ,36,36,80758,3
899,zipper,https://whitepaper.io/document/496/zipper-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ByU2jFAmH,76,87,111247,21
900,hithotx,https://whitepaper.io/document/675/hithotx-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H1r-dmqQ_,7,14,1540,0
901,jasmycoin,https://whitepaper.io/document/0/jasmycoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=jasmycoin,22,16,21136,0
902,luxo,https://whitepaper.io/document/0/luxo-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=luxo,67,2,111583,7
903,tarush,https://whitepaper.io/document/495/tarush-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1FuOYCmH,42,22,63720,5
904,filestar,https://whitepaper.io/document/0/filestar-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=filestar,13,13,20344,0
905,landbox,https://whitepaper.io/document/0/landbox-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=landbox,39,24,65319,0
906,pura,https://whitepaper.io/document/245/pura-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJk8EWrWQ,20,2,32502,1
907,peerplays,https://whitepaper.io/document/267/peerplays-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJjdXqL-m,12,4,22734,0
908,50x.com,https://whitepaper.io/document/0/50x.com-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=50x.com,23,14,28437,0
909,busy_dao,https://whitepaper.io/document/0/busy-dao-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=busy-dao,27,38,50281,18
910,hyperspace,https://whitepaper.io/document/373/hyperspace-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJjQz1PiE,8,0,23801,1
911,pundi_x_(new),https://whitepaper.io/document/0/pundi-x-(new)-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=pundi-x-(new),38,31,54894,4
912,datawallet,https://whitepaper.io/document/207/datawallet-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ByFDqv7-Q,35,5,69368,0
913,syl,https://whitepaper.io/document/0/syl-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=syl,53,9,79785,4
914,everus,https://whitepaper.io/document/557/everus-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H1w4l8N78,25,25,0,0
915,radium,https://whitepaper.io/document/355/radium-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BJLe596N7,5,0,9866,0
916,rielcoin,https://whitepaper.io/document/0/rielcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=rielcoin,9,0,27837,0
917,hoppy,https://whitepaper.io/document/0/hoppy-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hoppy,13,36,6028,0
918,morpher,https://whitepaper.io/document/0/morpher-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=morpher,23,10,37202,0
919,honey,https://whitepaper.io/document/0/honey-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=honey,10,0,28605,25
920,accumulate,https://whitepaper.io/document/771/accumulate-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H1smgU33K,10,2,27489,0
921,radar,https://whitepaper.io/document/0/radar-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=radar,34,0,33885,0
922,olyverse,https://whitepaper.io/document/0/olyverse-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=olyverse,27,1,13329,0
923,bogged,https://whitepaper.io/document/0/bogged-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bogged,6,0,11023,0
924,a2a,https://whitepaper.io/document/0/a2a-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=a2a,21,14,24544,0
925,zusd,https://whitepaper.io/document/0/zusd-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=zusd,9,11,19362,0
926,clipper_coin,https://whitepaper.io/document/426/clipper-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1koL7BaN,39,39,62216,0
927,easyfi,https://whitepaper.io/document/720/easyfi-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJtqVIqrO,17,1,41526,7
928,matchpool,https://whitepaper.io/document/334/matchpool-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BkU1iIkMm,10,3,28738,0
929,apis,https://whitepaper.io/document/161/apis-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJjDrRbWQ,25,25,42990,3
930,robotina,https://whitepaper.io/document/415/robotina-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1y9OzS6N,67,28,167540,6
931,hexxcoin,https://whitepaper.io/document/254/hexxcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJDrHNI-Q,12,12,181,0
932,greenpower,https://whitepaper.io/document/558/greenpower-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Bk_tmL4XI,29,5,54652,1
933,ki,https://whitepaper.io/document/0/ki-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ki,26,42,4873,0
934,bitbook_gambling,https://whitepaper.io/document/543/bitbook-gambling-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJAbmH7QL,57,17,63745,4
935,datachain_foundation_(dc),https://whitepaper.io/document/0/datachain-foundation-(dc)-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=datachain-foundation-(dc),11,143,30614,7
936,qunqun,https://whitepaper.io/document/246/qunqun-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1MjHbrWX,46,44,59281,26
937,moonlift_capital,https://whitepaper.io/document/0/moonlift-capital-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=moonlift-capital,19,0,8968,0
938,catoshi,https://whitepaper.io/document/0/catoshi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=catoshi,28,118,14516,1
939,linkey,https://whitepaper.io/document/411/linkey-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H1kI7VVp4,41,8,47692,1
940,bitgert,https://whitepaper.io/document/0/bitgert-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bitgert,23,23,24383,0
941,wrapped_luna_classic,https://whitepaper.io/document/0/wrapped-luna-classic-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=wrapped-luna-classic,16,1,30872,9
942,star_atlas_dao,https://whitepaper.io/document/0/star-atlas-dao-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=star-atlas-dao,42,0,52415,0
943,nolimitcoin,https://whitepaper.io/document/265/nolimitcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1F9CtIWX,33,42,64207,2
944,happyfans,https://whitepaper.io/document/0/happyfans-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=happyfans,11,0,0,0
945,bitcoiin2gen,https://whitepaper.io/document/468/bitcoiin2gen-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Sy-BwcV1r,13,1,24815,3
946,brahmaos,https://whitepaper.io/document/242/brahmaos-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1ksebSWm,30,8,25517,0
947,solster_finance,https://whitepaper.io/document/0/solster-finance-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=solster-finance,35,34,39285,27
948,dogira,https://whitepaper.io/document/0/dogira-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dogira,36,0,0,0
949,pl%5Egnet,https://whitepaper.io/document/0/pl%5Egnet-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=pl^gnet,40,10,74161,1
